Country,Current Series,Reference,Value,Type,Product,Status
2,0,ERB,20ERB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERH,20ERH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERI,20ERI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERJ,20ERJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERL,20ERL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERO,20ERO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERQ,20ERQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERR,20ERR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERU,20ERU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERW,20ERW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERX,20ERX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERY,20ERY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ERZ,20ERZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESB,20ESB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESE,20ESE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESF,20ESF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESG,20ESG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESH,20ESH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESI,20ESI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESK,20ESK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESN,20ESN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESQ,20ESQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESV,20ESV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESY,20ESY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ESZ,20ESZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETF,20ETF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETG,20ETG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETI,20ETI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETJ,20ETJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETK,20ETK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETL,20ETL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETQ,20ETQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETS,20ETS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETU,20ETU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETY,20ETY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,ETZ,20ETZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUB,20EUB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUC,20EUC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUD,20EUD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUE,20EUE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUF,20EUF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUG,20EUG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUH,20EUH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUI,20EUI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUJ,20EUJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUL,20EUL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUM,20EUM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUP,20EUP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUQ,20EUQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUT,20EUT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUU,20EUU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUV,20EUV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUW,20EUW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUX,20EUX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUY,20EUY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EUZ,20EUZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVC,20EVC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVF,20EVF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVH,20EVH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVI,20EVI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVL,20EVL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVM,20EVM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVN,20EVN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVQ,20EVQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVR,20EVR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVT,20EVT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVU,20EVU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVV,20EVV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVW,20EVW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EVY,20EVY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWB,20EWB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWC,20EWC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWD,20EWD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWF,20EWF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWG,20EWG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWH,20EWH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWI,20EWI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWJ,20EWJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWK,20EWK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWN,20EWN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWO,20EWO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWQ,20EWQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWR,20EWR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWT,20EWT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWU,20EWU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWV,20EWV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWX,20EWX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWY,20EWY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EWZ,20EWZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXA,20EXA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXB,20EXB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXF,20EXF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXG,20EXG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXH,20EXH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXI,20EXI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXK,20EXK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXM,20EXM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXN,20EXN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXQ,20EXQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXT,20EXT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXU,20EXU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXV,20EXV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXW,20EXW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EXZ,20EXZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYA,20EYA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYB,20EYB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYD,20EYD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYF,20EYF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYG,20EYG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYH,20EYH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYI,20EYI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYJ,20EYJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYK,20EYK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYL,20EYL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYM,20EYM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYN,20EYN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYO,20EYO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYR,20EYR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYS,20EYS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYT,20EYT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYU,20EYU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYV,20EYV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYW,20EYW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EYY,20EYY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZA,20EZA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZC,20EZC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZF,20EZF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZG,20EZG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZH,20EZH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZJ,20EZJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZK,20EZK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZM,20EZM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZO,20EZO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZP,20EZP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZR,20EZR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZS,20EZS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZT,20EZT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZU,20EZU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZV,20EZV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,EZZ,20EZZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBJ,20FBJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBN,20FBN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBO,20FBO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBP,20FBP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBQ,20FBQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBR,20FBR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBT,20FBT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBU,20FBU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBV,20FBV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBW,20FBW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBX,20FBX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FBZ,20FBZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCB,20FCB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCD,20FCD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCE,20FCE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCF,20FCF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCG,20FCG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCJ,20FCJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCO,20FCO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCP,20FCP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCQ,20FCQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCS,20FCS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCT,20FCT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCV,20FCV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FCX,20FCX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDA,20FDA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDB,20FDB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDC,20FDC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDE,20FDE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDF,20FDF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDH,20FDH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDI,20FDI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDK,20FDK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDL,20FDL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDM,20FDM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDN,20FDN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDO,20FDO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDP,20FDP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDQ,20FDQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDR,20FDR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDS,20FDS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDT,20FDT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDU,20FDU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDV,20FDV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FDW,20FDW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEA,20FEA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEE,20FEE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEF,20FEF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEG,20FEG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEH,20FEH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEI,20FEI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEJ,20FEJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEL,20FEL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEM,20FEM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEN,20FEN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEP,20FEP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEQ,20FEQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEV,20FEV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FEZ,20FEZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFB,20FFB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFC,20FFC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFD,20FFD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFI,20FFI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFJ,20FFJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFK,20FFK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFN,20FFN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFO,20FFO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFP,20FFP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFT,20FFT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFU,20FFU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFV,20FFV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFX,20FFX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FFZ,20FFZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGA,20FGA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGB,20FGB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGC,20FGC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGD,20FGD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGE,20FGE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGF,20FGF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGG,20FGG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGJ,20FGJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGK,20FGK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGL,20FGL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGM,20FGM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGN,20FGN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGO,20FGO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGP,20FGP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGR,20FGR,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGS,20FGS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGU,20FGU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGV,20FGV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGX,20FGX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FGZ,20FGZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHA,20FHA,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHB,20FHB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHC,20FHC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHD,20FHD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHE,20FHE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHF,20FHF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHH,20FHH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHI,20FHI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHJ,20FHJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHK,20FHK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHL,20FHL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHM,20FHM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHN,20FHN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHO,20FHO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHP,20FHP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHQ,20FHQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHT,20FHT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHV,20FHV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHW,20FHW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHX,20FHX,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHY,20FHY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FHZ,20FHZ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FID,20FID,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIE,20FIE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIH,20FIH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FII,20FII,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIJ,20FIJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIK,20FIK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIM,20FIM,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIO,20FIO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIP,20FIP,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIS,20FIS,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIU,20FIU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIV,20FIV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIW,20FIW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FIY,20FIY,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJB,20FJB,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJC,20FJC,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJD,20FJD,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJE,20FJE,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJF,20FJF,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJG,20FJG,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJH,20FJH,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJI,20FJI,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJJ,20FJJ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJK,20FJK,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJL,20FJL,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJN,20FJN,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJO,20FJO,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJQ,20FJQ,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJT,20FJT,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJU,20FJU,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJV,20FJV,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJW,20FJW,Call Sign,Amateur Intermediate Radio Licence,Available
2,0,FJX,20FJX,Call Sign,Amateur Intermediate Radio Licence,Available
